DATE,REQUIREMENT/DEMAND (MW),PRICE ($/MWh),YEAR,MONTH,DATASET
4/7/2015,588.8195833,6.244166667,2015,7,Contingency Reserve
5/7/2015,567.1765417,5.507291667,2015,7,Contingency Reserve
6/7/2015,594.3320417,28.408125,2015,7,Contingency Reserve
7/7/2015,584.5317083,29.65145833,2015,7,Contingency Reserve
8/7/2015,592.4232708,33.339375,2015,7,Contingency Reserve
9/7/2015,597.7901042,18.69770833,2015,7,Contingency Reserve
10/7/2015,589.9934167,17.12333333,2015,7,Contingency Reserve
11/7/2015,563.3882083,8.716875,2015,7,Contingency Reserve
12/7/2015,581.117375,19.95229167,2015,7,Contingency Reserve
13/7/2015,593.8576042,36.396875,2015,7,Contingency Reserve
14/7/2015,587.76075,22.93,2015,7,Contingency Reserve
15/7/2015,585.023125,22.03708333,2015,7,Contingency Reserve
16/7/2015,585.19625,19.93020833,2015,7,Contingency Reserve
17/7/2015,592.7217292,7.819375,2015,7,Contingency Reserve
18/7/2015,573.3225417,15.71708333,2015,7,Contingency Reserve
19/7/2015,575.4293958,10.54333333,2015,7,Contingency Reserve
20/7/2015,586.4958333,37.38,2015,7,Contingency Reserve
21/7/2015,598.8272083,33.54604167,2015,7,Contingency Reserve
22/7/2015,609.6824792,17.25666667,2015,7,Contingency Reserve
23/7/2015,588.9054375,11.45791667,2015,7,Contingency Reserve
24/7/2015,586.2275,7.138958333,2015,7,Contingency Reserve
25/7/2015,594.7799792,17.5675,2015,7,Contingency Reserve
26/7/2015,571.0056667,8.171875,2015,7,Contingency Reserve
27/7/2015,582.2348958,12.23208333,2015,7,Contingency Reserve
28/7/2015,613.3654792,18.07375,2015,7,Contingency Reserve
29/7/2015,593.4375,14.56625,2015,7,Contingency Reserve
30/7/2015,592.0802083,13.59729167,2015,7,Contingency Reserve
31/7/2015,592.7901667,14.29604167,2015,7,Contingency Reserve
1/8/2015,578.3185833,13.90979167,2015,8,Contingency Reserve
2/8/2015,568.4513542,10.87520833,2015,8,Contingency Reserve
3/8/2015,581.959375,10.766875,2015,8,Contingency Reserve
4/8/2015,575.2564583,18.871875,2015,8,Contingency Reserve
5/8/2015,583.9701458,11.645625,2015,8,Contingency Reserve
6/8/2015,587.397875,8.230625,2015,8,Contingency Reserve
7/8/2015,566.164375,13.245,2015,8,Contingency Reserve
8/8/2015,578.86875,11.69833333,2015,8,Contingency Reserve
9/8/2015,565.2697708,3.901458333,2015,8,Contingency Reserve
10/8/2015,562.795625,6.687291667,2015,8,Contingency Reserve
11/8/2015,583.1508958,13.23479167,2015,8,Contingency Reserve
12/8/2015,584.2427083,16.70354167,2015,8,Contingency Reserve
13/8/2015,593.40625,23.21083333,2015,8,Contingency Reserve
14/8/2015,599.95625,14.734375,2015,8,Contingency Reserve
15/8/2015,586.9812708,28.671875,2015,8,Contingency Reserve
16/8/2015,562.7059167,8.438125,2015,8,Contingency Reserve
17/8/2015,595.6048958,13.46375,2015,8,Contingency Reserve
18/8/2015,595.6625,15.63645833,2015,8,Contingency Reserve
19/8/2015,600.7146042,11.03416667,2015,8,Contingency Reserve
20/8/2015,583.6761875,8.216041667,2015,8,Contingency Reserve
21/8/2015,593.575,7.765625,2015,8,Contingency Reserve
22/8/2015,587.0277917,4.12875,2015,8,Contingency Reserve
23/8/2015,565.4013958,8.457291667,2015,8,Contingency Reserve
24/8/2015,590.8553333,18.96833333,2015,8,Contingency Reserve
25/8/2015,596.5451875,11.71291667,2015,8,Contingency Reserve
26/8/2015,594.3359583,5.417916667,2015,8,Contingency Reserve
27/8/2015,588.6875,9.479166667,2015,8,Contingency Reserve
28/8/2015,588.684375,9.220625,2015,8,Contingency Reserve
29/8/2015,588.1063958,4.222083333,2015,8,Contingency Reserve
30/8/2015,561.6055833,1.996041667,2015,8,Contingency Reserve
31/8/2015,588.8071667,14.3375,2015,8,Contingency Reserve
1/9/2015,590.4053542,6.33625,2015,9,Contingency Reserve
2/9/2015,591.71875,6.070208333,2015,9,Contingency Reserve
3/9/2015,611.6529583,6.071458333,2015,9,Contingency Reserve
4/9/2015,604.3004792,5.098541667,2015,9,Contingency Reserve
5/9/2015,593.8003542,9.472916667,2015,9,Contingency Reserve
6/9/2015,576.34375,9.178333333,2015,9,Contingency Reserve
7/9/2015,600.2685417,11.811875,2015,9,Contingency Reserve
8/9/2015,600,3.807708333,2015,9,Contingency Reserve
9/9/2015,574.9486458,4.577291667,2015,9,Contingency Reserve
10/9/2015,592.8511667,3.814791667,2015,9,Contingency Reserve
11/9/2015,579.8034375,3.0175,2015,9,Contingency Reserve
12/9/2015,588,5.629166667,2015,9,Contingency Reserve
13/9/2015,558.8132083,5.200416667,2015,9,Contingency Reserve
14/9/2015,596.1875,7.503958333,2015,9,Contingency Reserve
15/9/2015,593.45,4.417083333,2015,9,Contingency Reserve
16/9/2015,580.95625,4.725625,2015,9,Contingency Reserve
17/9/2015,589.98125,8.794166667,2015,9,Contingency Reserve
18/9/2015,588.7999583,6.810208333,2015,9,Contingency Reserve
19/9/2015,593.3270833,14.955625,2015,9,Contingency Reserve
20/9/2015,585.5517917,2.338125,2015,9,Contingency Reserve
21/9/2015,585.4169792,2.339375,2015,9,Contingency Reserve
22/9/2015,597.96875,5.550625,2015,9,Contingency Reserve
23/9/2015,594.9704792,14.89166667,2015,9,Contingency Reserve
24/9/2015,576.46375,2.700208333,2015,9,Contingency Reserve
25/9/2015,587.4928958,3.124375,2015,9,Contingency Reserve
26/9/2015,593.7351875,12.27625,2015,9,Contingency Reserve
27/9/2015,575.09475,12.783125,2015,9,Contingency Reserve
28/9/2015,598.28125,8.191041667,2015,9,Contingency Reserve
29/9/2015,586.2210417,16.81729167,2015,9,Contingency Reserve
30/9/2015,591.75,2.884375,2015,9,Contingency Reserve
1/10/2015,586.49375,1.895,2015,10,Contingency Reserve
2/10/2015,583.6885833,2.336041667,2015,10,Contingency Reserve
3/10/2015,583.9479167,3.769375,2015,10,Contingency Reserve
4/10/2015,575.28625,3.251875,2015,10,Contingency Reserve
5/10/2015,588.3751458,2.226041667,2015,10,Contingency Reserve
6/10/2015,586.75,2.215208333,2015,10,Contingency Reserve
7/10/2015,592.625,3.176666667,2015,10,Contingency Reserve
8/10/2015,598.463125,3.363958333,2015,10,Contingency Reserve
9/10/2015,588.1047917,2.686458333,2015,10,Contingency Reserve
10/10/2015,560.6229167,1.8775,2015,10,Contingency Reserve
11/10/2015,565.144625,4.012083333,2015,10,Contingency Reserve
12/10/2015,582.66875,2.23125,2015,10,Contingency Reserve
13/10/2015,586.74875,2.56875,2015,10,Contingency Reserve
14/10/2015,588.4375,2.741875,2015,10,Contingency Reserve
15/10/2015,570.0208333,2.83125,2015,10,Contingency Reserve
16/10/2015,575.1846875,2.565416667,2015,10,Contingency Reserve
17/10/2015,579.40275,9.339791667,2015,10,Contingency Reserve
18/10/2015,577.5237917,4.564583333,2015,10,Contingency Reserve
19/10/2015,592.8125,9.061666667,2015,10,Contingency Reserve
20/10/2015,593.8324583,2.710833333,2015,10,Contingency Reserve
21/10/2015,594.5333333,4.55375,2015,10,Contingency Reserve
22/10/2015,586.2609167,2.815,2015,10,Contingency Reserve
23/10/2015,587.4047292,3.081458333,2015,10,Contingency Reserve
24/10/2015,589.625,3.955,2015,10,Contingency Reserve
25/10/2015,572.7774792,3.055,2015,10,Contingency Reserve
26/10/2015,585,2.144791667,2015,10,Contingency Reserve
27/10/2015,584.7877292,2.767916667,2015,10,Contingency Reserve
28/10/2015,584.2875,2.288125,2015,10,Contingency Reserve
29/10/2015,593.29375,1.650625,2015,10,Contingency Reserve
30/10/2015,596.2729167,1.437291667,2015,10,Contingency Reserve
31/10/2015,588.9316875,5.429583333,2015,10,Contingency Reserve
1/11/2015,585.5044167,5.308333333,2015,11,Contingency Reserve
2/11/2015,596.1399792,6.643125,2015,11,Contingency Reserve
3/11/2015,596.90625,6.337916667,2015,11,Contingency Reserve
4/11/2015,602.3125,8.706458333,2015,11,Contingency Reserve
5/11/2015,601.0361042,4.217708333,2015,11,Contingency Reserve
6/11/2015,612.41875,4.231666667,2015,11,Contingency Reserve
7/11/2015,586.7189792,6.970416667,2015,11,Contingency Reserve
8/11/2015,604.4357292,5.55625,2015,11,Contingency Reserve
9/11/2015,590.726375,4.291458333,2015,11,Contingency Reserve
10/11/2015,587.4915833,5.098541667,2015,11,Contingency Reserve
11/11/2015,595.6179583,4.294375,2015,11,Contingency Reserve
12/11/2015,600.5751875,6.305416667,2015,11,Contingency Reserve
13/11/2015,597.7696875,4.305,2015,11,Contingency Reserve
14/11/2015,597.4029583,7.89375,2015,11,Contingency Reserve
15/11/2015,574.8842708,3.561041667,2015,11,Contingency Reserve
16/11/2015,577.377875,2.836875,2015,11,Contingency Reserve
17/11/2015,573.762625,2.670416667,2015,11,Contingency Reserve
18/11/2015,595.09375,3.281666667,2015,11,Contingency Reserve
19/11/2015,590.029375,3.224166667,2015,11,Contingency Reserve
20/11/2015,592.2667708,3.383541667,2015,11,Contingency Reserve
21/11/2015,592.9798333,3.568541667,2015,11,Contingency Reserve
22/11/2015,559.9120833,1.781041667,2015,11,Contingency Reserve
23/11/2015,589.475,3.605833333,2015,11,Contingency Reserve
24/11/2015,595.1083333,3.072916667,2015,11,Contingency Reserve
25/11/2015,590.8133542,3.316875,2015,11,Contingency Reserve
26/11/2015,591.9325208,2.672916667,2015,11,Contingency Reserve
27/11/2015,583.7896667,3.803541667,2015,11,Contingency Reserve
28/11/2015,560.84375,4.0525,2015,11,Contingency Reserve
29/11/2015,574.8488333,6.425625,2015,11,Contingency Reserve
30/11/2015,585,21.42854167,2015,11,Contingency Reserve
1/12/2015,579.8049375,8.213125,2015,12,Contingency Reserve
2/12/2015,584.3680833,19.70479167,2015,12,Contingency Reserve
3/12/2015,585.4674792,18.73958333,2015,12,Contingency Reserve
4/12/2015,588.9206042,10.43604167,2015,12,Contingency Reserve
5/12/2015,574.732,5.614375,2015,12,Contingency Reserve
6/12/2015,575.4255833,8.984791667,2015,12,Contingency Reserve
7/12/2015,586.1945,4.033125,2015,12,Contingency Reserve
8/12/2015,588.076125,5.955,2015,12,Contingency Reserve
9/12/2015,590.78125,18.0875,2015,12,Contingency Reserve
10/12/2015,588.0625,15.53875,2015,12,Contingency Reserve
11/12/2015,585.375,10.40375,2015,12,Contingency Reserve
12/12/2015,568.0123333,8.531458333,2015,12,Contingency Reserve
13/12/2015,515.4978125,3.035833333,2015,12,Contingency Reserve
14/12/2015,568.8299792,11.74020833,2015,12,Contingency Reserve
15/12/2015,581.5248333,2.5275,2015,12,Contingency Reserve
16/12/2015,576.792875,2.462916667,2015,12,Contingency Reserve
17/12/2015,590.5625,3.197083333,2015,12,Contingency Reserve
18/12/2015,598.625,3.48125,2015,12,Contingency Reserve
19/12/2015,594.775,11.30645833,2015,12,Contingency Reserve
20/12/2015,578.0600833,6.875833333,2015,12,Contingency Reserve
21/12/2015,596.4527708,9.387916667,2015,12,Contingency Reserve
22/12/2015,587.0749375,11.91895833,2015,12,Contingency Reserve
23/12/2015,609.6618542,23.634375,2015,12,Contingency Reserve
24/12/2015,597.7244167,16.025625,2015,12,Contingency Reserve
25/12/2015,590.734375,7.997916667,2015,12,Contingency Reserve
26/12/2015,589.5625,10.67541667,2015,12,Contingency Reserve
27/12/2015,581.4877708,8.628125,2015,12,Contingency Reserve
28/12/2015,597.375,25.13354167,2015,12,Contingency Reserve
29/12/2015,598.7052083,11.60395833,2015,12,Contingency Reserve
30/12/2015,585.69375,20.46041667,2015,12,Contingency Reserve
31/12/2015,601.93125,7.751875,2015,12,Contingency Reserve
1/1/2016,584.94375,7.353958333,2016,1,Contingency Reserve
2/1/2016,587.2186875,4.4225,2016,1,Contingency Reserve
3/1/2016,570.5488333,1.924583333,2016,1,Contingency Reserve
4/1/2016,595.9572917,12.41020833,2016,1,Contingency Reserve
5/1/2016,597.5068958,9.763541667,2016,1,Contingency Reserve
6/1/2016,597.3125,7.985208333,2016,1,Contingency Reserve
7/1/2016,603.79375,8.658958333,2016,1,Contingency Reserve
8/1/2016,606.1495833,7.569791667,2016,1,Contingency Reserve
9/1/2016,584.2880208,14.80604167,2016,1,Contingency Reserve
10/1/2016,576.5123125,13.54916667,2016,1,Contingency Reserve
11/1/2016,591.78175,26.535,2016,1,Contingency Reserve
12/1/2016,596.2508958,12.50979167,2016,1,Contingency Reserve
13/1/2016,599.6702917,32.79729167,2016,1,Contingency Reserve
14/1/2016,600.8871458,4.295625,2016,1,Contingency Reserve
15/1/2016,586.3824375,2.158125,2016,1,Contingency Reserve
16/1/2016,559.901375,3.826041667,2016,1,Contingency Reserve
17/1/2016,553.6458542,1.852916667,2016,1,Contingency Reserve
18/1/2016,573.59375,5.732916667,2016,1,Contingency Reserve
19/1/2016,596.961,12.50979167,2016,1,Contingency Reserve
20/1/2016,585.934375,8.934166667,2016,1,Contingency Reserve
21/1/2016,578.4539167,3.336458333,2016,1,Contingency Reserve
22/1/2016,583.0380208,30.45333333,2016,1,Contingency Reserve
23/1/2016,565.2619583,2.295416667,2016,1,Contingency Reserve
24/1/2016,579.4515417,6.959166667,2016,1,Contingency Reserve
25/1/2016,575.587125,8.894791667,2016,1,Contingency Reserve
26/1/2016,581.8144792,8.072916667,2016,1,Contingency Reserve
27/1/2016,577.1517292,2.859583333,2016,1,Contingency Reserve
28/1/2016,591.1691667,8.750625,2016,1,Contingency Reserve
29/1/2016,590.0205,7.228125,2016,1,Contingency Reserve
30/1/2016,576.88375,32.29729167,2016,1,Contingency Reserve
31/1/2016,580.2339792,11.06416667,2016,1,Contingency Reserve
1/2/2016,581.4897083,6.337916667,2016,2,Contingency Reserve
2/2/2016,593.0841875,6.448958333,2016,2,Contingency Reserve
3/2/2016,597.88325,13.56041667,2016,2,Contingency Reserve
4/2/2016,596.8261042,10.04625,2016,2,Contingency Reserve
5/2/2016,575.3307292,1.849791667,2016,2,Contingency Reserve
6/2/2016,600.2754167,5.405625,2016,2,Contingency Reserve
7/2/2016,557.7999167,3.209791667,2016,2,Contingency Reserve
8/2/2016,581,3.490208333,2016,2,Contingency Reserve
9/2/2016,593.1875,4.010833333,2016,2,Contingency Reserve
10/2/2016,597.8125,3.435208333,2016,2,Contingency Reserve
11/2/2016,577.0077292,2.2075,2016,2,Contingency Reserve
12/2/2016,578.83025,2.361041667,2016,2,Contingency Reserve
13/2/2016,600.3714583,4.107083333,2016,2,Contingency Reserve
14/2/2016,601.1619375,1.986666667,2016,2,Contingency Reserve
15/2/2016,594.7520833,2.102291667,2016,2,Contingency Reserve
16/2/2016,589.2415625,5.405,2016,2,Contingency Reserve
17/2/2016,596.7065,1.328958333,2016,2,Contingency Reserve
18/2/2016,601.1375,1.673125,2016,2,Contingency Reserve
19/2/2016,595.8708333,0.90875,2016,2,Contingency Reserve
20/2/2016,601.5,5.487708333,2016,2,Contingency Reserve
21/2/2016,585.2405417,1.334791667,2016,2,Contingency Reserve
22/2/2016,601.115625,2.186875,2016,2,Contingency Reserve
23/2/2016,598.336125,6.710208333,2016,2,Contingency Reserve
24/2/2016,594.0020833,4.08875,2016,2,Contingency Reserve
25/2/2016,594.2783958,2.107083333,2016,2,Contingency Reserve
26/2/2016,599.602875,2.139583333,2016,2,Contingency Reserve
27/2/2016,598.2100625,10.11041667,2016,2,Contingency Reserve
28/2/2016,586.9760417,4.442708333,2016,2,Contingency Reserve
29/2/2016,604.3482083,10.19125,2016,2,Contingency Reserve
1/3/2016,601.5675,1.850833333,2016,3,Contingency Reserve
2/3/2016,599.0864583,1.803958333,2016,3,Contingency Reserve
3/3/2016,589.7596875,2.312083333,2016,3,Contingency Reserve
4/3/2016,596.413125,0.375833333,2016,3,Contingency Reserve
5/3/2016,594.1429167,2.194166667,2016,3,Contingency Reserve
6/3/2016,587.2527083,0.269375,2016,3,Contingency Reserve
7/3/2016,589.7255208,1.897083333,2016,3,Contingency Reserve
8/3/2016,604.9544167,1.576458333,2016,3,Contingency Reserve
9/3/2016,597.7765417,0.991458333,2016,3,Contingency Reserve
10/3/2016,596.6287917,0.95,2016,3,Contingency Reserve
11/3/2016,598.1283958,1.441666667,2016,3,Contingency Reserve
12/3/2016,597.0762708,4.083541667,2016,3,Contingency Reserve
13/3/2016,596.1227292,0.309583333,2016,3,Contingency Reserve
14/3/2016,590.2043333,0.41625,2016,3,Contingency Reserve
15/3/2016,594.1928542,1.604583333,2016,3,Contingency Reserve
16/3/2016,611.2886667,1.654791667,2016,3,Contingency Reserve
17/3/2016,597.374375,4.359791667,2016,3,Contingency Reserve
18/3/2016,609.0028125,2.861875,2016,3,Contingency Reserve
19/3/2016,602.8865625,13.94791667,2016,3,Contingency Reserve
20/3/2016,593.4214167,0.59875,2016,3,Contingency Reserve
21/3/2016,595.4951458,1.904166667,2016,3,Contingency Reserve
22/3/2016,597.9638542,3.627708333,2016,3,Contingency Reserve
23/3/2016,597.41375,12.604375,2016,3,Contingency Reserve
24/3/2016,595.798125,2.317708333,2016,3,Contingency Reserve
25/3/2016,593.04375,1.005416667,2016,3,Contingency Reserve
26/3/2016,599.6002083,2.629791667,2016,3,Contingency Reserve
27/3/2016,575.3240625,0.036458333,2016,3,Contingency Reserve
28/3/2016,596.5977917,5.31625,2016,3,Contingency Reserve
29/3/2016,604.9719583,7.914583333,2016,3,Contingency Reserve
30/3/2016,606.9875,2.682708333,2016,3,Contingency Reserve
31/3/2016,602.3957917,0.394791667,2016,3,Contingency Reserve
1/4/2016,590.1379375,0.531458333,2016,4,Contingency Reserve
2/4/2016,599.7371458,5.188541667,2016,4,Contingency Reserve
3/4/2016,585.1315625,1.6525,2016,4,Contingency Reserve
4/4/2016,565.2559792,0.782083333,2016,4,Contingency Reserve
5/4/2016,567.1589583,0.39125,2016,4,Contingency Reserve
6/4/2016,592.786875,0.941458333,2016,4,Contingency Reserve
7/4/2016,598.509875,0.670833333,2016,4,Contingency Reserve
8/4/2016,592.8125,1.954166667,2016,4,Contingency Reserve
9/4/2016,616.2074375,3.910833333,2016,4,Contingency Reserve
10/4/2016,590.9375,5.336458333,2016,4,Contingency Reserve
11/4/2016,605.40625,3.952083333,2016,4,Contingency Reserve
12/4/2016,584.06875,3.781458333,2016,4,Contingency Reserve
13/4/2016,599.4333958,5.922916667,2016,4,Contingency Reserve
14/4/2016,597.00125,16.33020833,2016,4,Contingency Reserve
15/4/2016,597.9137292,2.936041667,2016,4,Contingency Reserve
16/4/2016,599.4151875,4.713333333,2016,4,Contingency Reserve
17/4/2016,602.4329583,4.444791667,2016,4,Contingency Reserve
18/4/2016,602.75,2.25125,2016,4,Contingency Reserve
19/4/2016,596.9028542,2.948958333,2016,4,Contingency Reserve
20/4/2016,581.125,3.517916667,2016,4,Contingency Reserve
21/4/2016,600.263125,1.686875,2016,4,Contingency Reserve
22/4/2016,577.972375,1.410416667,2016,4,Contingency Reserve
23/4/2016,591.77625,4.067291667,2016,4,Contingency Reserve
24/4/2016,588.65625,3.701666667,2016,4,Contingency Reserve
25/4/2016,586.4759167,0.824166667,2016,4,Contingency Reserve
26/4/2016,570.0509583,1.035416667,2016,4,Contingency Reserve
27/4/2016,572.7920417,2.114583333,2016,4,Contingency Reserve
28/4/2016,587.6804583,0.604791667,2016,4,Contingency Reserve
29/4/2016,575.704375,4.283958333,2016,4,Contingency Reserve
30/4/2016,595.5917292,4.801041667,2016,4,Contingency Reserve
1/5/2016,606.6679792,5.289375,2016,5,Contingency Reserve
2/5/2016,593,15.19645833,2016,5,Contingency Reserve
3/5/2016,614.875,10.28833333,2016,5,Contingency Reserve
4/5/2016,599.3422917,8.336458333,2016,5,Contingency Reserve
5/5/2016,611.1226042,10.88291667,2016,5,Contingency Reserve
6/5/2016,605.9189375,18.72541667,2016,5,Contingency Reserve
7/5/2016,589.68975,1.764166667,2016,5,Contingency Reserve
8/5/2016,621.9174583,6.563958333,2016,5,Contingency Reserve
9/5/2016,604.3277083,14.90104167,2016,5,Contingency Reserve
10/5/2016,597.3195833,9.899791667,2016,5,Contingency Reserve
11/5/2016,599.7194167,7.404375,2016,5,Contingency Reserve
12/5/2016,592.5369167,1.229375,2016,5,Contingency Reserve
13/5/2016,592.1625417,0.772916667,2016,5,Contingency Reserve
14/5/2016,589.7652708,1.617916667,2016,5,Contingency Reserve
15/5/2016,605.8,7.079166667,2016,5,Contingency Reserve
16/5/2016,613.58275,2.074791667,2016,5,Contingency Reserve
17/5/2016,588.7153333,1.481875,2016,5,Contingency Reserve
18/5/2016,592.052875,1.498958333,2016,5,Contingency Reserve
19/5/2016,595.7144375,0.966875,2016,5,Contingency Reserve
20/5/2016,607.4238958,5.994583333,2016,5,Contingency Reserve
21/5/2016,525.6613125,2.802708333,2016,5,Contingency Reserve
22/5/2016,551.445,2.328541667,2016,5,Contingency Reserve
23/5/2016,603.5115833,7.487083333,2016,5,Contingency Reserve
24/5/2016,609.8162292,2.521666667,2016,5,Contingency Reserve
25/5/2016,604.279375,2.625416667,2016,5,Contingency Reserve
26/5/2016,593.5957917,1.115416667,2016,5,Contingency Reserve
27/5/2016,612.30625,12.06666667,2016,5,Contingency Reserve
28/5/2016,594.0409792,1.645416667,2016,5,Contingency Reserve
29/5/2016,581.8864167,2.418541667,2016,5,Contingency Reserve
30/5/2016,600.902,1.741875,2016,5,Contingency Reserve
31/5/2016,607.798375,2.3275,2016,5,Contingency Reserve
1/6/2016,611.4971667,2.2325,2016,6,Contingency Reserve
2/6/2016,612.69125,2.432708333,2016,6,Contingency Reserve
3/6/2016,625.5088958,2.162708333,2016,6,Contingency Reserve
4/6/2016,556.73,1.410625,2016,6,Contingency Reserve
5/6/2016,604.1580833,5.94125,2016,6,Contingency Reserve
6/6/2016,617.0295625,1.846666667,2016,6,Contingency Reserve
7/6/2016,612.6751458,2.378541667,2016,6,Contingency Reserve
8/6/2016,609.56225,1.329791667,2016,6,Contingency Reserve
9/6/2016,614.9060208,2.2775,2016,6,Contingency Reserve
10/6/2016,608.9784583,1.33375,2016,6,Contingency Reserve
11/6/2016,544.6152292,1.668958333,2016,6,Contingency Reserve
12/6/2016,619.458125,3.997291667,2016,6,Contingency Reserve
13/6/2016,602.4249375,1.208333333,2016,6,Contingency Reserve
14/6/2016,598.4947917,1.021041667,2016,6,Contingency Reserve
15/6/2016,577.4965625,0.519166667,2016,6,Contingency Reserve
16/6/2016,596.8872917,0.694166667,2016,6,Contingency Reserve
17/6/2016,595.90075,0.700625,2016,6,Contingency Reserve
18/6/2016,548.45225,0.726875,2016,6,Contingency Reserve
19/6/2016,588.5402083,4.782083333,2016,6,Contingency Reserve
20/6/2016,606.4667292,2.228958333,2016,6,Contingency Reserve
21/6/2016,595.2882292,0.95375,2016,6,Contingency Reserve
22/6/2016,612.0945625,1.439375,2016,6,Contingency Reserve
23/6/2016,597.3689167,1.182083333,2016,6,Contingency Reserve
24/6/2016,594.8254167,1.532916667,2016,6,Contingency Reserve
25/6/2016,622.4762083,3.943125,2016,6,Contingency Reserve
26/6/2016,618.1085833,5.242916667,2016,6,Contingency Reserve
27/6/2016,594.4599583,1.850833333,2016,6,Contingency Reserve
28/6/2016,604.39675,1.916041667,2016,6,Contingency Reserve
29/6/2016,620.9940417,1.977916667,2016,6,Contingency Reserve
30/6/2016,591.090625,4.112708333,2016,6,Contingency Reserve
1/7/2016,588.6840833,16.263125,2016,7,Contingency Reserve
2/7/2016,599.63675,5.408541667,2016,7,Contingency Reserve
3/7/2016,595.4589583,2.7,2016,7,Contingency Reserve
4/7/2016,608.4570625,3.31875,2016,7,Contingency Reserve
5/7/2016,579.7314583,5.58125,2016,7,Contingency Reserve
6/7/2016,593.33125,2.671458333,2016,7,Contingency Reserve
7/7/2016,606.1484375,4.076041667,2016,7,Contingency Reserve
8/7/2016,609.8509167,2.285625,2016,7,Contingency Reserve
9/7/2016,603.85625,5.946666667,2016,7,Contingency Reserve
10/7/2016,592.4040625,3.960833333,2016,7,Contingency Reserve
11/7/2016,576.5619375,1.940416667,2016,7,Contingency Reserve
12/7/2016,612.5062292,2.946875,2016,7,Contingency Reserve
13/7/2016,582.7744167,4.2075,2016,7,Contingency Reserve
14/7/2016,571.0010417,1.099791667,2016,7,Contingency Reserve
15/7/2016,593.7652083,10.45979167,2016,7,Contingency Reserve
16/7/2016,615.96875,3.692916667,2016,7,Contingency Reserve
17/7/2016,570.9456667,2.053958333,2016,7,Contingency Reserve
18/7/2016,593.8027292,1.595,2016,7,Contingency Reserve
19/7/2016,586.0077708,1.4375,2016,7,Contingency Reserve
20/7/2016,579.7057708,1.677291667,2016,7,Contingency Reserve
21/7/2016,581.148375,1.204791667,2016,7,Contingency Reserve
22/7/2016,587.5964583,0.847708333,2016,7,Contingency Reserve
23/7/2016,569.6315625,2.319375,2016,7,Contingency Reserve
24/7/2016,528.7311667,1.735208333,2016,7,Contingency Reserve
25/7/2016,551.3996042,0.590833333,2016,7,Contingency Reserve
26/7/2016,576.8711667,1.750833333,2016,7,Contingency Reserve
27/7/2016,553.1223958,0.419166667,2016,7,Contingency Reserve
28/7/2016,591.0282917,1.1375,2016,7,Contingency Reserve
29/7/2016,562.8445208,2.485208333,2016,7,Contingency Reserve
30/7/2016,589.2300625,3.116875,2016,7,Contingency Reserve
31/7/2016,585.5936042,1.855208333,2016,7,Contingency Reserve
1/8/2016,599.9077292,1.139166667,2016,8,Contingency Reserve
2/8/2016,595.8292292,2.534583333,2016,8,Contingency Reserve
3/8/2016,572.1527083,1.838125,2016,8,Contingency Reserve
4/8/2016,591.3310208,1.919791667,2016,8,Contingency Reserve
5/8/2016,604.2794375,2.036041667,2016,8,Contingency Reserve
6/8/2016,604.4714792,5.2375,2016,8,Contingency Reserve
7/8/2016,592.0987917,4.221041667,2016,8,Contingency Reserve
8/8/2016,584.2997708,1.990416667,2016,8,Contingency Reserve
9/8/2016,622.8125,2.589583333,2016,8,Contingency Reserve
10/8/2016,584.1952292,4.647083333,2016,8,Contingency Reserve
11/8/2016,601.775,6.7075,2016,8,Contingency Reserve
12/8/2016,601.2584375,12.38833333,2016,8,Contingency Reserve
13/8/2016,606.15625,10.19729167,2016,8,Contingency Reserve
14/8/2016,602.625,3.874166667,2016,8,Contingency Reserve
15/8/2016,602.503125,12.363125,2016,8,Contingency Reserve
16/8/2016,601.646875,13.59020833,2016,8,Contingency Reserve
17/8/2016,600.6690833,8.99,2016,8,Contingency Reserve
18/8/2016,603.3253125,7.907708333,2016,8,Contingency Reserve
19/8/2016,605.0784375,12.80875,2016,8,Contingency Reserve
20/8/2016,612.8593125,11.05875,2016,8,Contingency Reserve
21/8/2016,597.59375,7.563541667,2016,8,Contingency Reserve
22/8/2016,605.1875,5.167291667,2016,8,Contingency Reserve
23/8/2016,595.4428125,6.304166667,2016,8,Contingency Reserve
24/8/2016,601.5318333,3.985833333,2016,8,Contingency Reserve
25/8/2016,603.8899167,5.22,2016,8,Contingency Reserve
26/8/2016,608.800625,18.5375,2016,8,Contingency Reserve
27/8/2016,608.8734375,5.867083333,2016,8,Contingency Reserve
28/8/2016,595.6906667,4.124791667,2016,8,Contingency Reserve
29/8/2016,602.6395208,16.48083333,2016,8,Contingency Reserve
30/8/2016,604.1756667,7.339166667,2016,8,Contingency Reserve
31/8/2016,600.7577083,4.204166667,2016,8,Contingency Reserve
1/9/2016,584.684375,5.848125,2016,9,Contingency Reserve
2/9/2016,604.53125,7.849583333,2016,9,Contingency Reserve
3/9/2016,605.0997083,6.530625,2016,9,Contingency Reserve
4/9/2016,592.53125,3.137083333,2016,9,Contingency Reserve
5/9/2016,592.6723125,12.56833333,2016,9,Contingency Reserve
6/9/2016,599.6115625,6.606875,2016,9,Contingency Reserve
7/9/2016,598.8427708,5.633125,2016,9,Contingency Reserve
8/9/2016,601.1144583,16.72354167,2016,9,Contingency Reserve
